"product_id","product_category_name","price"
"fdaed9f1261debbac5fc4459dc4fad1c","telefonia","2299.99"
"2de5ba5ce28a5db125376077071370fd","cool_stuff","2299.95"
"3db0b74faf0d26a6b252528659d6b849","cool_stuff","2299.95"
"fcd0a70961c103799897803f4e49c628","relogios_presentes","2299.00"
"d4d998605a20a7c575f53f6c8be0cde5","bebes","2288.00"
"628b17449083fb34688b2959b80bdecd","automotivo","2258.00"
"951aee2eea1136dd1f2cb63241c90ab7","beleza_saude","2249.00"
"ada6a9116c85d8e56232e0a4265d7db9","eletrodomesticos_2","2221.00"
"18fcba7b80899b08132793f3a71ac9db","bebes","2218.00"
"14e9b59d37c1571b980c02e237a5d395","ferramentas_jardim","2200.00"
"564a04f027fb97b53ca08464632db860","relogios_presentes","2200.00"
"df676834e2a38e1bf267bd85a2dc8e3a","relogios_presentes","2200.00"
"1fa728d99803c8849b5c95cfeaf9b60c","pcs","2199.99"
"bbff7e0ea95dd990ce461d8104ee9173","eletrodomesticos_2","2199.99"
"44612c61c35b16f7b7e88dadcebf096f","relogios_presentes","2199.00"
"6eefea74d72822573892405c674918e6","cool_stuff","2199.00"
"cd2f5c10e4e8dbc701f0bb68a09fdfe8","agro_industria_e_comercio","2199.00"
"d65575084607f3d226fb972abc1eb3ce","esporte_lazer","2170.00"
"8a12c0e223d9dbd49ccfcd2ad25d1b30","construcao_ferramentas_construcao","2160.00"
"ce99c3515272dee739f2d3eddae0f2cf","relogios_presentes","2150.00"
"12803e6c48756086227e39a8a2d2026b","cool_stuff","2139.99"
"1d7099ae41da8738fa29e4c51a5a492b","ferramentas_jardim","2130.00"
"7c7a6e88e5df5c4aa1d4526a833e59e7","informatica_acessorios","2120.39"
"87feb07adc221a4c6cdf051ea1afd0ff","eletrodomesticos_2","2110.00"
"cda8b19a05af621d957a97a979b6fa9a","bebes","2110.00"
"b0b727747746e677a470d0948bb68520","instrumentos_musicais","2109.90"
"43d6624c213f21168ead351def0ad36a","automotivo","2090.00"
"b59e3776fd0270273b8f6b1345e2f0fc","eletrodomesticos","2090.00"
"bb3542bf40cc975720ee44d03fcf0cd8","eletrodomesticos_2","2070.00"
"b7550710491181180a97295a6b9faded","construcao_ferramentas_seguranca","2062.99"
"23e44bcf966914b366c7e28f13327dfe","ferramentas_jardim","2029.00"
"89ad4d91b311611f135ef67426267ffc","automotivo","1999.99"
"bbff7e0ea95dd990ce461d8104ee9173","eletrodomesticos_2","1999.99"
"fd0065af7f09af4b82a0ca8f3eed1852","automotivo","1999.99"
"59af9f8790e7a3f82851c321f0e825bf","cama_mesa_banho","1999.98"
"58242a22820af7b54962e08f75d2cacf","relogios_presentes","1999.90"
"843a502670c17eb4f8e7898bc2969be3","relogios_presentes","1999.90"
"8b502ca34e28d30605bc667b965b6abf","relogios_presentes","1999.90"
"c5215dd0ebe57e26ec6025f1c4b42029","relogios_presentes","1999.90"
"fb10e89a4e9198e408db587983f3eb9e","relogios_presentes","1999.90"
"0433830caca22b01a0f477d31307b043","portateis_casa_forno_e_cafe","1999.00"
"310806337e8a62be35203aa25d302b08","bebes","1999.00"
"463cdd8acfe23847f35e29076df0bbbd","relogios_presentes","1999.00"
"5183344b5357029cfd88c7f511ed876d","instrumentos_musicais","1999.00"
"600add16084eeeead5c56279ccef0d7e","cool_stuff","1999.00"
"acac295886c915b0bcb309cb4158c0a7","informatica_acessorios","1999.00"
"e245d0b2b8c02f14e840abef856cc149","informatica_acessorios","1999.00"
"16c4e87b98a9370a9cbc3a4658a3f45b","instrumentos_musicais","1997.00"
"ef854c7d98d5eba672287b0a9d37075b","instrumentos_musicais","1990.00"
"eed5cbd74fac3bd79b7c7ec95fa7507d",NULL,"1989.00"
"628cfb8a45c95a7b796ea06b006e9384","automotivo","1988.00"
"3a65f793b3e854ca1f31c6d7c636f117","informatica_acessorios","1980.00"
"486e577f635477c920c95e95dc243bc8","construcao_ferramentas_construcao","1970.00"
"74ab21b84ab4ccc188721da75b439526","market_place","1964.00"
"35f2f253dd0f52362515bb0394741a84","relogios_presentes","1949.90"
"09ff539a621711667c43eba6a3bd8466","bebes","1934.00"
"3ff22524016b71a48fd1e5054632985c","cama_mesa_banho","1914.58"
"4abee1df902ca6e48fbe864fce3859bc","cama_mesa_banho","1914.58"
"ba55945d930e34e802e5dd2e5cffdcc8","instrumentos_musicais","1899.12"
"218bdd5d01fa000018c777fcc2bbfebd","eletroportateis","1899.05"
"16c4e87b98a9370a9cbc3a4658a3f45b","instrumentos_musicais","1899.00"
"67a1e52f1184a4ffecff3b0a80d00889","moveis_decoracao","1899.00"
"e91042dbe3df0b9887d7044968286f57","construcao_ferramentas_ferramentas","1899.00"
"eddb814fb553b6951f51b34c5f578ba0","agro_industria_e_comercio","1899.00"
"10558db20f88e2b71f8dff4614f9e3bf","eletroportateis","1890.00"
"16c4e87b98a9370a9cbc3a4658a3f45b","instrumentos_musicais","1890.00"
"8a12c0e223d9dbd49ccfcd2ad25d1b30","construcao_ferramentas_construcao","1890.00"
"9d65ba102eeefb2ee2284de1fdc3964d","automotivo","1890.00"
"b7d35019c9f8e0eeff52b36a59eec8e8","eletroportateis","1890.00"
"752855b7d128a75a28fa2ea9341e51bc","automotivo","1880.00"
"4aa52adb5489aa151e17023d4e153297","pet_shop","1878.33"
"5edfda97608b60c12ad5f3139d026bfb","eletronicos","1850.00"
"aaccb76bf4427c9196a531cb10a79458","beleza_saude","1850.00"
"ca6f1dddc138d9925f3a9b79dacbf1f5","relogios_presentes","1850.00"
"bd45d419cafca91f96772c2b59f0e0da","relogios_presentes","1849.90"
"b1e646eebd0f4d4e08092ed2c927f721","bebes","1849.00"
"1550a0fe151b511cb7cb327c55c865d3","bebes","1837.90"
"a9e9edb1bcac585bfbfa381ce40e5d99","ferramentas_jardim","1820.00"
"f71e81166f65ac9b5174e4630ab20615","ferramentas_jardim","1815.91"
"ba3fea9ec13fb882dda6c9e4295d9130","relogios_presentes","1800.00"
"e48f857c5498e6408410be1fda8e0fe4","esporte_lazer","1800.00"
"0433830caca22b01a0f477d31307b043","portateis_casa_forno_e_cafe","1799.00"
"64711ecc1a5700b2ca5fca7eafab7f3e","utilidades_domesticas","1799.00"
"d05d4a7430d1293367ba2ffbedcdef05","esporte_lazer","1799.00"
"3976c6466748442470251341eb6f92a3","pet_shop","1798.00"
"19936fa4f614ee0590d3b77ac83fd648","telefonia_fixa","1790.00"
"8a9405a507847ccf7d53141b2b16909d","instrumentos_musicais","1790.00"
"e213c4ab14d85a5a4a987bb6c543a952","esporte_lazer","1790.00"
"5ec9cc4e1217d387b9fedfa362b7bc24","automotivo","1788.00"
"f520d24c6aa8c9b6e73e45517de7dad7","automotivo","1788.00"
"2b404a26ab8bb829250810315a2af34f","automotivo","1780.00"
"d48c8d7a322bda722704d0ba7506e9a1","automotivo","1780.00"
"ca8abbdcac2d082a56ff54df35aec76a","instrumentos_musicais","1775.90"
"ba55945d930e34e802e5dd2e5cffdcc8","instrumentos_musicais","1775.78"
"1c756cc8c5e3b4a2fcf83d1690f8084d","relogios_presentes","1775.00"
"e213c4ab14d85a5a4a987bb6c543a952","esporte_lazer","1769.00"
"569216db5e4a857c4056614de975617f","relogios_presentes","1750.00"
"c7b8e643fca22f6d8ec5f4b76b72e65f","beleza_saude","1750.00"
"e7261ba9b589b73ac45411a15058403e","informatica_acessorios","1749.99"
"821719b9a2288a792ba3ca0c9962f467","cama_mesa_banho","1740.00"
"48ec266dc99725679f820e6609801800","relogios_presentes","1704.97"
"1b01cabd433131aec917576c347f0dbd","relogios_presentes","1700.00"
"cb5c020ae387a4159ee7bf98cf0c69ed","relogios_presentes","1700.00"
"437ae72c066abf24996b52549bbb6432","industria_comercio_e_negocios","1699.99"
"561bea95142a07c5a363216f47879cbe","brinquedos","1699.99"
"569216db5e4a857c4056614de975617f","relogios_presentes","1699.99"
"5b3f731080f509f8688f58810e9e13c2","fashion_bolsas_e_acessorios","1699.99"
"f0f34793b31e7353a0d77fed40bdb196","moveis_decoracao","1699.99"
"0ac4f23a50ad9369ab5d78b1f068f6d3","eletroportateis","1699.00"
"79f0638714bca6309431b53ecfdb4b54","informatica_acessorios","1699.00"
"beec9bc2305d3372fa3b3133ba3fd644",NULL,"1699.00"
"df0c26d7ddb998e2517658a55e46e48a","eletrodomesticos_2","1699.00"
"f3f12eabcd090650146791b249f48880","esporte_lazer","1698.99"
"28a4dc65b49348e9de7f1aa7bfbabfd8","eletrodomesticos_2","1697.00"
"cb460986a447ed00da792526bf6189e4","esporte_lazer","1695.00"
"8c35dc99b37ba51780800ba049ed3616","papelaria","1693.00"
"eac79e5169f7190fc60b25f3e9bf21d7","pet_shop","1690.00"
"98d0e0ca6213edc063889593a2475e36","automotivo","1689.00"
"4d0322b5ddf89ce6a3564aca2e261a3a","ferramentas_jardim","1688.00"
"5769ef0a239114ac3a854af00df129e4","telefonia_fixa","1680.00"
"6bc9ae87edf6ad4063076624b8ad0268","relogios_presentes","1672.00"
"0466aacbd155769293483722a2e5bead","ferramentas_jardim","1670.00"
"650e39eebfbf781051ea573d02d0342a","instrumentos_musicais","1669.87"
"4d0322b5ddf89ce6a3564aca2e261a3a","ferramentas_jardim","1663.00"
"ee98d78ba152f752429f6bc86297841f","construcao_ferramentas_seguranca","1658.83"
"017e3ffa31fcd2f8061fa66a9e486381","relogios_presentes","1654.44"
"1a71a941d0691bd3d15ee51d5fb3b11b","relogios_presentes","1653.88"
"19936fa4f614ee0590d3b77ac83fd648","telefonia_fixa","1650.00"
"9a55374d155f754b8e04eea54625b358","relogios_presentes","1650.00"
"d6160fb7873f184099d9bc95e30376af","pcs","1649.99"
"e7261ba9b589b73ac45411a15058403e","informatica_acessorios","1649.89"
"7fa573c197477e03953feaa1d44bf28b","bebes","1648.00"
"c6eea384e62b799e78267eaeea987eaa","bebes","1648.00"
"cb460986a447ed00da792526bf6189e4","esporte_lazer","1635.00"
"7f1c32fb404e8cd4b901a3347a96f66e","relogios_presentes","1625.00"
"6a3de1215846cd955a86490be42953d6","relogios_presentes","1623.90"
"f209a7348b00e6af70f314bbcd31ef31","esporte_lazer","1610.00"
"a3aab6d23ab543e36652264fce5ed7be","consoles_games","1609.90"
"f84ca2376ed799523593afad3bdae70f","eletronicos","1608.99"
"270205bec6114bb05c09ed724555eac0","relogios_presentes","1599.99"
"588531f8ec37e7d5ff5b7b22ea0488f8","pcs","1599.99"
"bc4cd4da98dd128c39bf0b8c2674032f","pcs","1599.99"
"d6160fb7873f184099d9bc95e30376af","pcs","1599.99"
"038e3a669bb495e56d9d609d874fb668","esporte_lazer","1599.00"
"8b67de5ab270587094f963bbed8b3d29",NULL,"1599.00"
"a1d54bd2293d947527d70e04dbe2a93e","climatizacao","1599.00"
"b4436da747c3a53ab07ac0e71de17dcd","esporte_lazer","1599.00"
"cb460986a447ed00da792526bf6189e4","esporte_lazer","1599.00"
"e74384c9363e768848854356a37c73f4","consoles_games","1599.00"
"76951acb34204078c0dc377dfc4233aa","beleza_saude","1597.35"
"d8655d4a43e4a9ac85575a5f9ef816b0","eletrodomesticos_2","1595.00"
"ce750e0c764699fb4564a06b4b8c295b","relogios_presentes","1591.20"
"0ac4f23a50ad9369ab5d78b1f068f6d3","eletroportateis","1590.00"
"ddb6b29657e50476a9698d4606bb6471","eletroportateis","1589.00"
"df0c26d7ddb998e2517658a55e46e48a","eletrodomesticos_2","1561.00"
"5be7a7ee7e822ab5e2001f21d96e48a2","eletrodomesticos_2","1558.00"
"d6160fb7873f184099d9bc95e30376af","pcs","1549.99"
"5237739bb5fee495dbd337755a138660","relogios_presentes","1549.00"
"3f1a72ca5261f897ba5ec6370f37151b","relogios_presentes","1534.90"
"b1035b3d307f0aeb6157fdd3e09f8119","telefonia","1520.88"
"c46a1855dd52a09f34d29d939a1fd975","construcao_ferramentas_construcao","1514.00"
"36af22070302e9864c747cfc1f76dce9","ferramentas_jardim","1510.00"
"00fd6afd95fe066db8433832180a5369","telefonia","1502.93"
"7070d77d89af4f2865ff26b1323312ed","moveis_decoracao","1501.50"
"869baca73d312aedff033dd09dc28168","automotivo","1500.00"
"a3b358d577875a8515f6d868c5a2662d","relogios_presentes","1500.00"
"a7c87b1bbdd51e0d68b0307cffd03d47","relogios_presentes","1500.00"
"19998f21eb0c32c91d5530613a490f41","relogios_presentes","1499.99"
"561bea95142a07c5a363216f47879cbe","brinquedos","1499.99"
"602bd303d85e0e535a0767b9f1d85f91","automotivo","1499.99"
"933f4f76eae38d2a97ecfb7c6355f0bc","beleza_saude","1499.90"
"25292482a61cb3298df8dbe15ea69daf","beleza_saude","1499.65"
"3648e11d15ee75fee70a690f89bc9100","ferramentas_jardim","1499.00"
"638bbb2a5e4f360b71f332ddfebfd672","construcao_ferramentas_construcao","1499.00"
"938e036a795cdacb18ed3c5a598f6cf0","portateis_casa_forno_e_cafe","1499.00"
"797db4aaf1d7db19f13d21423f07b8e1","automotivo","1490.00"
"27e90baf9d996277a5299e5d828be218","utilidades_domesticas","1489.00"
"d5dbb4d9ecbbf2e312169e4c8f1b57f0","agro_industria_e_comercio","1476.30"
"76ce2d2f67361c55ac7b28fc2f10dc8c","automotivo","1460.99"
"7546d3467dac963558951a5f7817a625","esporte_lazer","1460.00"
"c60da43ed0fc0f33c57242c2f631e99e","esporte_lazer","1459.00"
"b575098a6da9b81384a7df56314b7f70","ferramentas_jardim","1455.00"
"c1afa44a5a60e2e7cf7280e57eba0597","ferramentas_jardim","1450.00"
"c1fe1d0cdc60f0908dd825d2a096f85a","ferramentas_jardim","1450.00"
"8db17861b9c5d161d08b81e8f9f4a4be","utilidades_domesticas","1449.80"
"dbf4588317c84ec9cde32b033de522e4","relogios_presentes","1449.50"
"705affd495e328b5af6d73bc403c6bcf","eletroportateis","1449.00"
"ffdde3d63e889c9a9f9ec30d82a4c815","brinquedos","1449.00"
"588531f8ec37e7d5ff5b7b22ea0488f8","pcs","1437.00"
"933f4f76eae38d2a97ecfb7c6355f0bc","beleza_saude","1429.90"
"47d52bb24ef8a3aa09724f00604be3ba","dvds_blu_ray","1420.00"
"3dbb89b55f4afdbd3e4230295a4cdfd1","relogios_presentes","1400.00"
"c56fd76d4c3a8dacc3af588c1e06ff53","eletrodomesticos_2","1399.99"
"c8e327c0df61bc66cdcf76a588c80154","telefonia_fixa","1399.99"
"e42ad1ff7ad0843110435858ec10a2c6","esporte_lazer","1399.99"
"e6574cebbeb21c82802d3a0b682129b6","esporte_lazer","1399.99"
"e7261ba9b589b73ac45411a15058403e","informatica_acessorios","1399.99"
"0b886cf92902bb5607b317a270f4dd4d","relogios_presentes","1399.90"
"11f7fe3e6faefffa90541a46c3a4398d","beleza_saude","1399.90"
"2dcff90bd6ccaf271aeed159a91f2958","beleza_saude","1399.90"
"c2f66da7257100a87b2d61fe2adf0535","beleza_saude","1399.90"
"d6160fb7873f184099d9bc95e30376af","pcs","1399.90"
"55b8fd61c5b3198e5801450b75a656e7","relogios_presentes","1399.50"
"27dd6092aaf2627e39331ad9823b5ebf","relogios_presentes","1399.00"
"304a449e8addc14739c68d806a6d0a77","bebes","1399.00"
"41b32e93d4f4db03491412efc40f3c91","relogios_presentes","1399.00"
"78fad3f4efdb56669eb01fbabfe93b44","relogios_presentes","1399.00"
"bd9fca6bf4bdcbf4094d7bc11415dfe5","eletroportateis","1399.00"
"fd8a5b9a8a79d7ba0739d69be5dc5aa1","relogios_presentes","1399.00"
"b944369f7fdafc891e06b47a372f7c45","utilidades_domesticas","1395.00"
"3589d24a1230be423827a1c139584dff","moveis_decoracao","1390.55"
"5fb0955cb683eb6f65a1f613e502eef5","agro_industria_e_comercio","1390.00"
"c452ed78936fa240d56b35bc146be876","automotivo","1390.00"
"c779ecde09b3c3f75e0ed112fecd07c3","ferramentas_jardim","1390.00"
"e56f102e763165e7e32d0f9955f8ee4a","pcs","1390.00"
"fda36cbf21cf89adaae228f08c1e4121","eletrodomesticos_2","1389.99"
"864413ca56c2bcea359a213956a922c0","automotivo","1389.90"
"6d426dd1336e5a7d34470ae65bc68abf","telefonia_fixa","1380.00"
"c1fe1d0cdc60f0908dd825d2a096f85a","ferramentas_jardim","1380.00"
"8f211599d0cde9d8551a6984d758e1f4","utilidades_domesticas","1377.50"
"6ef77c360c5206f18e444f0d170a3a01","beleza_saude","1375.65"
"27152d405eaca93403563ce6acfccfa6","relogios_presentes","1375.00"
"2c7619bcea25989e443487d30e0aa25f","relogios_presentes","1375.00"
"864413ca56c2bcea359a213956a922c0","automotivo","1369.90"
"066bbc3a1363adc4d73e093aefd9363a","informatica_acessorios","1360.02"
"933f4f76eae38d2a97ecfb7c6355f0bc","beleza_saude","1359.90"
"ae347727b83d554247d6cc36029a8392","beleza_saude","1359.00"
"3877375bc8e2856da0375e2295d32360","relogios_presentes","1350.00"
"813e0977846de5206007de2bb18e44ba","brinquedos","1350.00"
"86fb7ef6ee1ffa3832f09b1a1552e7e6","informatica_acessorios","1350.00"
"8d4e92265a16e69a1e1d76e67e46d72f","instrumentos_musicais","1350.00"
"d9e4756491e0521cc3d0925d9d2bd0d9","instrumentos_musicais","1350.00"
"d6160fb7873f184099d9bc95e30376af","pcs","1349.99"
"d568eba76717c34870be82a2e9a194cc","construcao_ferramentas_jardim","1349.90"
"5cc37c2c2b8ea0c98010d1ee6028e45b","eletroportateis","1349.00"
"add32d15ff7c76396b982686227d9553","relogios_presentes","1349.00"
"a5215a7a9f46c4185b12f38e9ddf2abc","pcs","1340.00"
"d1023459eada86bf4bb6804656cc4643","instrumentos_musicais","1335.00"
"8dba47f3d8e05cb5a5d260541143fd19","automotivo","1332.50"
"cedc0a95516e84ab083db0319e55003f","automotivo","1332.50"
"5fb0955cb683eb6f65a1f613e502eef5","agro_industria_e_comercio","1330.00"
"53f92b0474f91fcb5bd188c6a8075c38","utilidades_domesticas","1326.00"
"b1035b3d307f0aeb6157fdd3e09f8119","telefonia","1325.90"
"d248fe1e952b5b5d62572369cc23ac3c","relogios_presentes","1323.00"
"9ea4c0cee3567625c3b2dcff46ef152a","ferramentas_jardim","1322.64"
"5c97588998ff51dd072c59f19bed6c78","moveis_cozinha_area_de_servico_jantar_e_jardim","1320.00"
"5911ffedc1c50c813140e8a27035f2bf","beleza_saude","1319.90"
"cce3ce6484896041ae3dafdd4308a39c","consoles_games","1314.99"
"0d1b16618de7d0c6143e934ea38619e0","automotivo","1312.00"
"e8bf29c4bfb2d46faeba76ed3db7f44f","eletroportateis","1309.99"
"2905bcccc19e845ff57663618d52febe","beleza_saude","1309.00"
"66e0e2eae7c7ea6eae5a004c80a22bc2","relogios_presentes","1300.52"
"53f92b0474f91fcb5bd188c6a8075c38","utilidades_domesticas","1300.00"
"588531f8ec37e7d5ff5b7b22ea0488f8","pcs","1300.00"
"bc4cd4da98dd128c39bf0b8c2674032f","pcs","1300.00"
"d6160fb7873f184099d9bc95e30376af","pcs","1300.00"
"472a528b441c91f23491342237364565","informatica_acessorios","1299.99"
"d266bd54e60e0bc9c54c61541078cadc","construcao_ferramentas_construcao","1299.99"
"de9305867467640bebc680708d43f27a","esporte_lazer","1299.99"
"f38ce47371f868581f8c2df4ffa47fb6","esporte_lazer","1299.99"
"b3bcd6f54c943fecf8f51e0b988e5cc9","beleza_saude","1299.90"
"bc4cd4da98dd128c39bf0b8c2674032f","pcs","1299.90"
"d6160fb7873f184099d9bc95e30376af","pcs","1299.90"
"e6ca601b0b9189e6471ccf0667985c9b","beleza_saude","1299.90"
"6ef77c360c5206f18e444f0d170a3a01","beleza_saude","1299.65"
"89f59eee27a6a49b9f0d887136c71cd4","beleza_saude","1299.65"
"933f4f76eae38d2a97ecfb7c6355f0bc","beleza_saude","1299.65"
"c2f66da7257100a87b2d61fe2adf0535","beleza_saude","1299.65"
"07ecfc5bd0d3ca496facedede13afb80","relogios_presentes","1299.00"
"27dd6092aaf2627e39331ad9823b5ebf","relogios_presentes","1299.00"
"638bbb2a5e4f360b71f332ddfebfd672","construcao_ferramentas_construcao","1299.00"
"7cb009e2ae1cdf7d16e8fbf0255ba953","brinquedos","1299.00"
"7e775daffa00892bdd6b7672e05dd31d","relogios_presentes","1299.00"
"bd9fca6bf4bdcbf4094d7bc11415dfe5","eletroportateis","1299.00"
"c6edce374ec89184d740f3e674add5f4","relogios_presentes","1299.00"
"ce045b0fd0fb3300b45effc7fb45012d","relogios_presentes","1299.00"
"35495b55cace6656e50bdc2b82f9d4bb","informatica_acessorios","1298.99"
"633ab0ec23c18ed1b64356a25ea7b5bd","relogios_presentes","1298.90"
"68f3adaef1620e7b0c4c7cd9f78d7ed0","instrumentos_musicais","1297.25"
"edb124ed00c0f8105a1504abd169aabd","telefonia_fixa","1295.00"
"72ff94ec344eb61096393776f2f1ab8c","construcao_ferramentas_iluminacao","1290.00"
"69d3ff4f45d52d69e4b06760e0e154e2","instrumentos_musicais","1288.72"
"25c609f360a2c4de3b112e3fd9a16a24","automotivo","1280.00"
"8f211599d0cde9d8551a6984d758e1f4","utilidades_domesticas","1277.50"
"dec4cd5561ffdae063f94385555a5683","relogios_presentes","1275.00"
"9c4eeb196595cc056eb99a83f6ee3034","cama_mesa_banho","1269.10"
"90f86af7210af277623dc9d9b7efd909","bebes","1269.00"
"4cce3fa9fee9eb2361e0b9bd32516958","construcao_ferramentas_construcao","1260.00"
"af751fe756699bddfce4fdd67242fc2a","informatica_acessorios","1260.00"
"df5032e775a51867fcd72f5b742f2f33",NULL,"1260.00"
"d5536c1422144c4fc6fe001224b21ba8","moveis_decoracao","1259.00"
"38dcb9ae53c258cfba73583f9454d721","ferramentas_jardim","1250.00"
"8af2faad4d636a6f4f1d465cda23268f","relogios_presentes","1250.00"
"e7bca943d8e86d7b45c6d24634c55850","ferramentas_jardim","1250.00"
"ea000c74939d315d768282230f7c232d","relogios_presentes","1250.00"
"2d2294e3367e0514a129389d9da68670","cama_mesa_banho","1244.00"
"43cc8e4d981bc04b9d78b12e8a908d41","beleza_saude","1240.00"
"4ef60b1f697ffec7b21fb506866496f6","pet_shop","1240.00"
"532d726c377c52885f53e10de9741d76","pet_shop","1240.00"
"55042f58e0ee432416bab8ecdb8a84b4","construcao_ferramentas_seguranca","1235.99"
"ea1d59339533cb7f68f0319501d8e4d4","agro_industria_e_comercio","1234.00"
"6def67bdc7378646b16c6efa3a78ba0b","industria_comercio_e_negocios","1230.00"
"bf7f941911c1e02d8dd6c637811b6127","fashion_bolsas_e_acessorios","1230.00"
"a578af9e0a32506a9bd6239a50cf928b","telefonia","1224.99"
"cd74b22e441a1149c4b94faee78becbb","relogios_presentes","1221.03"
"1f8e6a79faf4326701aa4b07c0b955e1","telefonia","1209.00"
"588531f8ec37e7d5ff5b7b22ea0488f8","pcs","1200.00"
"9aedf557945e816d48539ee56293f860","pcs","1200.00"
"a5215a7a9f46c4185b12f38e9ddf2abc","pcs","1200.00"
"bc4cd4da98dd128c39bf0b8c2674032f","pcs","1200.00"
"d6160fb7873f184099d9bc95e30376af","pcs","1200.00"
"f14aa2ba817ef24ccf7f99c0ccfab59a","relogios_presentes","1200.00"
